storeID, salesPredicition
23459.0,6263
38867.0,7927
2059.0,7337
18323.0,4781
31163.0,5047
25171.0,7004
4627.0,5120
16611.0,5070
8051.0,5383
9763.0,0
19179.0,5048
32019.0,5337
11475.0,6326
8907.0,5676
26027.0,7451
37155.0,7024
20891.0,5623
7195.0,5092
30307.0,4783
38011.0,7475
17467.0,4765
6339.0,4823
5483.0,4810
347.0,6522
12331.0,6677
1204.0,7044
35444.0,6374
26884.0,8045
10620.0,5097
33732.0,0
39724.0,0
28596.0,4965
20036.0,5333
19180.0,5051
14044.0,7686
31164.0,5057
15756.0,0
22604.0,4943
4628.0,5077
27740.0,0
23460.0,6357
3772.0,0
6340.0,4742
7196.0,4989
13188.0,7235
21748.0,0
2916.0,7938
2060.0,7489
25172.0,7149
9764.0,0
29452.0,4725
30308.0,4780
14900.0,8019
34588.0,4987
8908.0,5589
40580.0,5005
32020.0,5341
11476.0,6428
18324.0,4774
12332.0,6797
20892.0,5658
8052.0,5268
24316.0,6713
26028.0,7594
38012.0,7621
36300.0,6736
38868.0,8070
5484.0,4808
17468.0,4694
16612.0,4920
37156.0,7170
32876.0,5667
348.0,6615
23461.0,6890
11477.0,6832
7197.0,5442
14045.0,8156
15757.0,0
27741.0,0
30309.0,5238
3773.0,0
2917.0,8601
28597.0,5337
39725.0,0
20037.0,5833
36301.0,7335
5485.0,5107
40581.0,5377
2061.0,8124
21749.0,0
9765.0,0
33733.0,0
10621.0,5387
22605.0,5317
26029.0,8238
8909.0,6110
34589.0,5358
24317.0,7308
13189.0,7686
37157.0,7793
17469.0,5067
8053.0,5772
20893.0,6174
14901.0,8511
29453.0,5080
38013.0,8267
4629.0,5367
38869.0,8746
349.0,7200
32021.0,5848
19181.0,5506
32877.0,6190
26885.0,8713
35445.0,6910
16613.0,5296
25173.0,7766
18325.0,5232
1205.0,7658
6341.0,5180
12333.0,7226
31165.0,5517
7198.0,6928
14046.0,7549
22606.0,6631
23462.0,7284
24318.0,7381
11478.0,7258
28598.0,6632
40582.0,6633
2062.0,7548
20894.0,7149
2918.0,7645
21750.0,6537
30310.0,6859
14902.0,7633
3774.0,6548
34590.0,6632
35446.0,7286
20038.0,7052
15758.0,6537
31166.0,6956
29454.0,6763
8054.0,7025
32878.0,7150
27742.0,6538
32022.0,7053
10622.0,6642
4630.0,6642
8910.0,7122
39726.0,6538
26886.0,7673
26030.0,7576
36302.0,7383
9766.0,6548
18326.0,6858
1206.0,7451
5486.0,6736
33734.0,6538
12334.0,7355
38014.0,7577
16614.0,6631
38870.0,7674
350.0,7354
13190.0,7452
37158.0,7480
17470.0,6762
25174.0,7479
6342.0,6831
19182.0,6955
34591.0,5482
23463.0,6934
3775.0,0
14903.0,8356
27743.0,0
2063.0,7910
40583.0,5484
16615.0,5463
4631.0,5502
8911.0,6353
36303.0,7299
24319.0,7289
7199.0,5724
35447.0,6945
20895.0,6298
8055.0,6035
5487.0,5239
21751.0,0
30311.0,5377
22607.0,5472
6343.0,5427
32023.0,5984
20039.0,5980
38871.0,8383
351.0,7198
11479.0,7000
28599.0,5479
1207.0,7554
32879.0,6302
12335.0,7354
14047.0,8068
10623.0,5504
33735.0,0
17471.0,5207
25175.0,7645
39727.0,0
15759.0,0
2919.0,8272
26031.0,8001
9767.0,0
18327.0,5376
26887.0,8366
38015.0,8012
19183.0,5671
13191.0,7710
31167.0,5674
37159.0,7655
29455.0,5208
20896.0,4681
8912.0,4814
3776.0,0
34592.0,4718
14904.0,8337
33736.0,0
23464.0,6124
22608.0,4649
32880.0,4893
2064.0,7966
6344.0,4440
1208.0,7387
21752.0,0
30312.0,4364
4632.0,4756
15760.0,0
24320.0,6690
11480.0,6330
28600.0,4684
14048.0,8045
13192.0,7465
17472.0,4426
8056.0,4527
16616.0,4615
2920.0,8546
29456.0,4490
27744.0,0
39728.0,0
26888.0,8416
31168.0,4344
36304.0,6998
35448.0,6433
9768.0,0
40584.0,4752
38016.0,8150
10624.0,4790
20040.0,4388
7200.0,4440
26032.0,7836
38872.0,8731
12336.0,6895
5488.0,4562
19184.0,4284
18328.0,4306
32024.0,4527
352.0,6818
37160.0,7570
25176.0,7257
22609.0,6081
33737.0,0
1209.0,8288
26889.0,9067
14905.0,9067
8913.0,7168
29457.0,6051
38017.0,8711
39729.0,0
4633.0,6108
9769.0,0
15761.0,0
34593.0,6084
27745.0,0
40585.0,6085
8057.0,6872
2921.0,9129
13193.0,8427
20897.0,7128
30313.0,6223
3777.0,0
24321.0,8044
12337.0,8092
28601.0,0
35449.0,7724
20041.0,6832
36305.0,8039
23465.0,7730
14049.0,8765
10625.0,6110
31169.0,6521
2065.0,8624
353.0,7960
18329.0,6229
7201.0,6571
16617.0,6080
32881.0,7120
26033.0,8714
19185.0,6532
38873.0,9068
25177.0,8376
37161.0,8374
21753.0,0
6345.0,6268
17473.0,6056
32025.0,6824
11481.0,7772
5489.0,6087
14906.0,7702
20898.0,5624
40586.0,5362
14050.0,7350
2922.0,7594
1210.0,6850
23466.0,6246
29458.0,5094
8058.0,5156
22610.0,5325
30314.0,4909
26890.0,7699
27746.0,0
38874.0,7695
13194.0,6982
21754.0,0
28602.0,5339
33738.0,0
16618.0,5312
4634.0,5462
39730.0,0
35450.0,6231
34594.0,5350
24322.0,6597
2066.0,7203
9770.0,0
10626.0,5477
11482.0,6274
38018.0,7300
3778.0,0
15762.0,0
8914.0,5508
7202.0,4881
26034.0,7306
32882.0,5608
5490.0,5188
25178.0,6947
37162.0,6938
12338.0,6629
31170.0,4931
20042.0,5273
36306.0,6585
354.0,6497
32026.0,5256
19186.0,4947
18330.0,4897
17474.0,5072
6346.0,4974
14051.0,12644
33739.0,0
34595.0,8117
23467.0,10868
40587.0,8123
32883.0,9191
3779.0,0
14907.0,13044
26891.0,13231
29459.0,8055
10627.0,8222
28603.0,8111
21755.0,0
15763.0,0
20043.0,8726
30315.0,8124
13195.0,12043
20899.0,9173
39731.0,0
38875.0,13251
9771.0,0
16619.0,8096
2067.0,12618
27747.0,0
11483.0,10857
24323.0,11447
1211.0,12014
22611.0,8107
35451.0,10884
2923.0,13207
37163.0,12058
25179.0,12034
4635.0,8216
7203.0,8425
38019.0,12661
355.0,11434
8059.0,8728
19187.0,8396
26035.0,12634
5491.0,8149
8915.0,9180
17475.0,8036
18331.0,8106
6347.0,8221
31171.0,8406
36307.0,11471
32027.0,8739
12339.0,11460
33740.0,0
40588.0,5730
26892.0,8696
1212.0,7640
3780.0,0
21756.0,0
20900.0,6234
2924.0,8581
38876.0,8725
28604.0,5686
15764.0,0
32884.0,6252
27748.0,0
14052.0,8311
29460.0,5346
10628.0,5738
7204.0,5633
4636.0,5716
24324.0,7294
39732.0,0
13196.0,7839
23468.0,6949
35452.0,6970
37164.0,7775
2068.0,8103
9772.0,0
18332.0,5322
8916.0,6308
34596.0,5708
14908.0,8672
26036.0,8218
19188.0,5579
20044.0,5901
25180.0,7748
36308.0,7317
5492.0,5376
17476.0,5306
22612.0,5665
8060.0,5965
16620.0,5644
356.0,7215
11484.0,7026
38020.0,8243
30316.0,5329
12340.0,7382
31172.0,5582
32028.0,5910
6348.0,5369
40589.0,5310
29461.0,5079
39733.0,0
7205.0,4957
23469.0,6237
1213.0,6986
21757.0,0
8061.0,5295
20901.0,5618
27749.0,0
3781.0,0
28605.0,5286
34597.0,5298
26893.0,7711
35453.0,6370
17477.0,5060
20045.0,5267
10629.0,5314
9773.0,0
14053.0,7363
5493.0,5102
14909.0,7716
33741.0,0
8917.0,5650
19189.0,4937
22613.0,5273
13197.0,6976
32885.0,5749
31173.0,4921
4637.0,5301
2925.0,7760
2069.0,7367
26037.0,7318
11485.0,6271
18333.0,4866
36309.0,6722
15765.0,0
6349.0,4905
357.0,6634
24325.0,6591
25181.0,6943
37165.0,7078
30317.0,4881
16621.0,5262
38021.0,7467
32029.0,5394
38877.0,7860
12341.0,6624
35454.0,7404
8918.0,6684
28606.0,5480
26894.0,8780
1214.0,7954
23470.0,7398
3782.0,0
4638.0,5539
40590.0,5484
27750.0,0
9774.0,0
15766.0,0
17478.0,5524
7206.0,6047
14910.0,8771
20902.0,6758
358.0,7635
2070.0,8314
20046.0,6439
39734.0,0
31174.0,6127
34598.0,5482
21758.0,0
32886.0,6765
14054.0,8478
6350.0,5729
36310.0,7722
2926.0,8687
22614.0,5479
11486.0,7455
16622.0,5477
19190.0,6121
13198.0,8106
8062.0,6364
26038.0,8406
38022.0,8418
5494.0,5472
33742.0,0
29462.0,5522
32030.0,6446
30318.0,5811
38878.0,8790
37166.0,8047
12342.0,7774
10630.0,5541
24326.0,7715
25182.0,8036
18334.0,5811
34599.0,5253
23471.0,6643
15767.0,0
3783.0,0
39735.0,0
20903.0,5964
35455.0,6796
2071.0,7950
8919.0,6034
30319.0,5043
22615.0,5210
26895.0,8339
11487.0,6713
31175.0,5326
33743.0,0
28607.0,5233
32887.0,6115
14055.0,7977
13199.0,7522
1215.0,7501
21759.0,0
14911.0,8312
9775.0,0
36311.0,7190
20047.0,5631
7207.0,5372
6351.0,5086
32031.0,5777
40591.0,5271
5495.0,5001
24327.0,7001
26039.0,7885
38023.0,8086
2927.0,8403
29463.0,4972
8063.0,5695
27751.0,0
19191.0,5318
16623.0,5188
10631.0,5281
18335.0,5036
38879.0,8538
359.0,7062
12343.0,7083
37167.0,7631
17479.0,4934
25183.0,7439
4639.0,5262
23472.0,8083
3784.0,619
35456.0,8214
22616.0,5925
8920.0,7539
28608.0,5926
21760.0,555
7208.0,6881
38880.0,9542
11488.0,8131
2072.0,9117
15768.0,586
39736.0,472
8064.0,7210
33744.0,500
14912.0,9397
34600.0,5929
24328.0,8399
20048.0,7162
26040.0,9064
26896.0,9400
27752.0,527
32888.0,7626
6352.0,6560
20904.0,7491
13200.0,8784
2928.0,9453
36312.0,8535
16624.0,5924
1216.0,8782
4640.0,5965
29464.0,6210
19192.0,6832
38024.0,9207
9776.0,587
18336.0,6513
40592.0,5932
10632.0,5968
5496.0,6253
12344.0,8448
360.0,8447
30320.0,6514
14056.0,9120
37168.0,8871
17480.0,6207
25184.0,8729
31176.0,6831
32032.0,7296
26897.0,8383
15769.0,0
28609.0,5294
14913.0,8167
13201.0,7400
21761.0,0
39737.0,0
3785.0,0
22617.0,5276
11489.0,6628
2929.0,8273
38025.0,7960
2073.0,7818
26041.0,7926
34601.0,5312
361.0,6953
38881.0,8423
24329.0,7036
8921.0,5937
32889.0,6019
14057.0,7851
29465.0,4975
7209.0,5310
36313.0,7059
30321.0,5089
20049.0,5657
27753.0,0
8065.0,5604
40593.0,5331
20905.0,5999
9777.0,0
33745.0,0
4641.0,5321
10633.0,5340
19193.0,5368
6353.0,5037
18337.0,5080
32033.0,5677
12345.0,6976
1217.0,7364
16625.0,5258
23473.0,6690
37169.0,7506
25185.0,7473
35457.0,6710
31177.0,5381
17481.0,4952
5497.0,5061
28610.0,5425
38882.0,10054
26898.0,9883
22618.0,5367
15770.0,0
14914.0,9855
36314.0,8338
21762.0,0
24330.0,8171
7210.0,6062
34602.0,5483
8922.0,6874
3786.0,0
40594.0,5541
2074.0,9409
39738.0,0
12346.0,8298
20050.0,6282
6354.0,5793
2930.0,9980
30322.0,5681
32890.0,6911
1218.0,8838
11490.0,7731
4642.0,5521
20906.0,6750
27754.0,0
16626.0,5310
26042.0,9311
29466.0,5480
19194.0,5905
35458.0,7770
8066.0,6423
33746.0,0
13202.0,8867
18338.0,5592
38026.0,9479
362.0,8269
25186.0,8740
10634.0,5579
23474.0,7609
14058.0,9438
32034.0,6410
5498.0,5580
31178.0,5970
37170.0,8908
9778.0,0
17482.0,5371
3787.0,0
28611.0,0
8923.0,5920
15771.0,0
14915.0,8006
1219.0,7130
4643.0,5714
40595.0,5719
13203.0,7273
24331.0,6858
20051.0,5518
2931.0,8052
21763.0,0
16627.0,5671
35459.0,6498
39739.0,0
34603.0,5707
38883.0,7998
27755.0,0
23475.0,6507
14059.0,7657
30323.0,5151
19195.0,5215
22619.0,5683
36315.0,6849
7211.0,5238
33747.0,0
25187.0,7233
11491.0,6542
8067.0,5546
26043.0,7613
29467.0,5363
18339.0,5137
20907.0,5885
2075.0,7510
31179.0,5201
10635.0,5726
363.0,6761
6355.0,5176
37171.0,7225
5499.0,5387
38027.0,7608
26899.0,8002
12347.0,6893
17483.0,5345
9779.0,0
32891.0,5874
32035.0,5505
28612.0,5320
22620.0,5301
13204.0,7418
27756.0,0
7212.0,5321
1220.0,7383
19196.0,5382
4644.0,5348
8924.0,5957
20052.0,5676
3788.0,0
15772.0,0
23476.0,6710
30324.0,5105
21764.0,0
40596.0,5357
12348.0,6995
2932.0,8290
34604.0,5339
364.0,6973
38884.0,8441
8068.0,5616
32892.0,6038
5500.0,5086
25188.0,7491
18340.0,5002
2076.0,7832
16628.0,5283
10636.0,5366
9780.0,0
36316.0,7077
26044.0,7940
6356.0,5054
24332.0,7056
39740.0,0
26900.0,8400
31180.0,5392
35460.0,6729
17484.0,5026
20908.0,6018
33748.0,0
29468.0,4995
38028.0,7973
32036.0,5696
14916.0,8182
11492.0,6647
37172.0,7525
14060.0,7867
35461.0,5868
28613.0,4011
40597.0,4091
5501.0,3985
15773.0,0
22621.0,3977
34605.0,4051
10637.0,4117
2077.0,7427
2933.0,8003
8925.0,4981
26045.0,7337
20053.0,4437
38885.0,8062
39741.0,0
32893.0,5039
31181.0,4198
3789.0,0
23477.0,5699
27757.0,0
20909.0,4867
9781.0,0
30325.0,4019
14917.0,7909
6357.0,4088
4645.0,4077
19197.0,4165
7213.0,4271
26901.0,7913
29469.0,3917
38029.0,7493
8069.0,4552
37173.0,6916
11493.0,5814
365.0,6276
33749.0,0
21765.0,0
1221.0,6849
14061.0,7432
36317.0,6362
17485.0,3863
16629.0,3944
13205.0,6855
18341.0,3964
12349.0,6297
32037.0,4579
25189.0,6760
24333.0,6204
39742.0,0
32894.0,7299
22622.0,5762
2934.0,10062
26902.0,10000
8926.0,7210
26046.0,9474
21766.0,0
31182.0,6160
35462.0,8093
8070.0,6717
15774.0,0
29470.0,5726
9782.0,0
30326.0,5811
28614.0,5784
34606.0,5807
4646.0,5817
36318.0,8616
16630.0,5740
20054.0,6668
13206.0,9049
14062.0,9579
3790.0,0
1222.0,9002
27758.0,0
33750.0,0
38030.0,9671
2078.0,9535
14918.0,9964
11494.0,8000
32038.0,6812
366.0,8482
24334.0,8429
23478.0,7915
25190.0,8947
18342.0,5803
5502.0,5762
40598.0,5827
6358.0,5853
19198.0,6163
10638.0,5840
38886.0,10184
7214.0,6211
12350.0,8526
17486.0,5704
20910.0,7149
37174.0,9136
15775.0,0
8927.0,6221
2935.0,8838
31183.0,5522
26903.0,8749
11495.0,7285
27759.0,0
35463.0,7206
23479.0,7154
33751.0,0
21767.0,0
22623.0,6006
14919.0,8691
20055.0,5784
13207.0,7978
34607.0,6140
1223.0,7800
32895.0,6146
8071.0,5900
38887.0,8812
10639.0,6191
20911.0,6108
6359.0,5486
30327.0,5423
36319.0,7541
4647.0,6120
24335.0,7491
28615.0,0
5503.0,5624
39743.0,0
3791.0,0
40599.0,6210
32039.0,5825
9783.0,0
38031.0,8350
19199.0,5484
7215.0,5590
16631.0,5946
26047.0,8289
17487.0,5495
29471.0,5565
2079.0,8226
37175.0,7889
14063.0,8440
367.0,7456
25191.0,7835
12351.0,7619
18343.0,5363
20056.0,6173
28616.0,5793
2936.0,8673
23480.0,7228
3792.0,0
8072.0,6075
14920.0,8776
21768.0,0
26904.0,8774
24336.0,7619
11496.0,7274
15776.0,0
9784.0,0
39744.0,0
32896.0,6496
32040.0,6163
33752.0,0
34608.0,5796
4648.0,5875
7216.0,5755
13208.0,8048
26048.0,8388
22624.0,5789
35464.0,7221
17488.0,5576
18344.0,5572
27760.0,0
40600.0,5799
2080.0,8285
29472.0,5580
36320.0,7616
368.0,7519
8928.0,6405
38888.0,8772
19200.0,5854
31184.0,5844
14064.0,8438
12352.0,7665
5504.0,5647
16632.0,5781
6360.0,5539
30328.0,5562
38032.0,8386
20912.0,6504
10640.0,5878
37176.0,7996
25192.0,7998
1224.0,7895
3793.0,0
32897.0,7133
2937.0,9005
23481.0,7768
13209.0,8337
26905.0,9093
35465.0,7775
34609.0,5444
8073.0,6728
14921.0,8954
4649.0,5485
38889.0,9095
40601.0,5446
36321.0,8094
15777.0,0
24337.0,8086
11497.0,7694
5505.0,5756
9785.0,0
39745.0,0
28617.0,5442
2081.0,8671
33753.0,0
6361.0,6080
21769.0,0
7217.0,6401
26049.0,8758
369.0,8006
22625.0,5439
25193.0,8423
12353.0,8013
31185.0,6485
27761.0,0
30329.0,6161
8929.0,7051
29473.0,5844
16633.0,5437
20057.0,6805
1225.0,8335
19201.0,6479
32041.0,6811
17489.0,5841
10641.0,5488
37177.0,8425
20913.0,7125
14065.0,8673
38033.0,8761
18345.0,6155
26906.0,8086
3794.0,0
28618.0,0
39746.0,0
2938.0,8141
36322.0,6912
20058.0,5582
4650.0,5697
22626.0,5662
13210.0,7347
35466.0,6541
11498.0,6582
27762.0,0
23482.0,6557
40602.0,5712
16634.0,5644
14922.0,8094
30330.0,5176
26050.0,7695
34610.0,5696
7218.0,5259
24338.0,6925
15778.0,0
38890.0,8084
32898.0,5919
8074.0,5606
25194.0,7306
20914.0,5936
14066.0,7740
29474.0,5340
2082.0,7590
8930.0,5960
370.0,6821
19202.0,5236
38034.0,7690
18346.0,5172
12354.0,6960
31186.0,5222
17490.0,5315
9786.0,0
33754.0,0
1226.0,7200
10642.0,5713
21770.0,0
32042.0,5565
37178.0,7298
6362.0,5206
5506.0,5365
28619.0,5241
15779.0,0
7219.0,4748
22627.0,5223
26907.0,7654
8075.0,5042
24339.0,6337
20915.0,5365
14923.0,7666
4651.0,5260
3795.0,0
34611.0,5259
40603.0,5277
11499.0,6007
27763.0,0
13211.0,6720
20059.0,5016
32899.0,5489
2939.0,7711
12355.0,6363
25195.0,6685
16635.0,5206
2083.0,7196
30331.0,4796
21771.0,0
36323.0,6461
26051.0,7140
371.0,6378
37179.0,6835
39747.0,0
14067.0,7191
35467.0,6108
33755.0,0
10643.0,5278
19203.0,4727
29475.0,4992
38891.0,7847
5507.0,5016
17491.0,4967
8931.0,5387
9787.0,0
1227.0,6726
31187.0,4711
18347.0,4778
38035.0,7330
32043.0,5136
23483.0,5983
6363.0,4825
15780.0,0
3796.0,0
11500.0,6653
20060.0,5666
22628.0,5425
2940.0,8313
28620.0,5447
8932.0,5936
19204.0,5344
4652.0,5478
30332.0,5084
35468.0,6728
25196.0,7517
7220.0,5273
26052.0,7967
33756.0,0
2084.0,7861
26908.0,8423
9788.0,0
21772.0,0
24340.0,7069
40604.0,5492
36324.0,7096
32900.0,6010
5508.0,5211
17492.0,5055
16636.0,5403
1228.0,7412
27764.0,0
10644.0,5500
31188.0,5350
14924.0,8223
38036.0,7993
34612.0,5470
29476.0,5099
18348.0,5076
13212.0,7440
8076.0,5603
372.0,6966
14068.0,7888
23484.0,6706
32044.0,5679
38892.0,8450
20916.0,5992
6364.0,5067
37180.0,7545
39748.0,0
12356.0,6991
24341.0,7130
373.0,7022
28621.0,5167
8933.0,5991
17493.0,4887
23485.0,6735
22629.0,5144
8077.0,5652
33757.0,0
40605.0,5207
25197.0,7571
14925.0,8279
2941.0,8371
34613.0,5188
36325.0,7151
7221.0,5319
15781.0,0
32901.0,6072
10645.0,5216
39749.0,0
27765.0,0
29477.0,4900
26053.0,8026
30333.0,5099
16637.0,5121
4653.0,5197
31189.0,5402
35469.0,6751
21773.0,0
26909.0,8479
20917.0,6058
9789.0,0
3797.0,0
37181.0,7598
6365.0,5027
38037.0,8052
2085.0,7916
32045.0,5735
13213.0,7488
19205.0,5392
38893.0,8506
5509.0,4937
12357.0,7043
18349.0,5094
14069.0,7943
1229.0,7461
11501.0,6670
20061.0,5724
22630.0,6499
8934.0,6798
3798.0,0
23486.0,7726
34614.0,6625
28622.0,0
40606.0,6690
374.0,8028
2942.0,9459
29478.0,5928
32902.0,6722
38894.0,9435
37182.0,8519
4654.0,6624
14070.0,9068
30334.0,5881
16638.0,6437
31190.0,6120
26054.0,8912
36326.0,8111
21774.0,0
2086.0,8853
11502.0,7861
15782.0,0
35470.0,7781
5510.0,5994
27766.0,0
25198.0,8457
9790.0,0
33758.0,0
20918.0,6676
6366.0,5947
38038.0,8976
14926.0,9307
10646.0,6686
7222.0,6197
26910.0,9368
19206.0,6066
20062.0,6357
17494.0,5848
8078.0,6477
1230.0,8397
39750.0,0
12358.0,8191
18350.0,5822
32046.0,6400
24342.0,8055
13214.0,8609
22631.0,5746
8935.0,6163
35471.0,6767
32903.0,6120
3799.0,0
23487.0,6776
2943.0,8219
1231.0,7436
30335.0,5311
16639.0,5735
34615.0,5769
40607.0,5781
21775.0,0
26055.0,7932
11503.0,6814
31191.0,5414
15783.0,0
5511.0,5494
28623.0,5758
14071.0,7976
25199.0,7540
10647.0,5784
33759.0,0
4655.0,5772
36327.0,7147
38039.0,7927
20919.0,6133
24343.0,7155
26911.0,8324
13215.0,7585
19207.0,5430
17495.0,5454
37183.0,7536
8079.0,5807
9791.0,0
27767.0,0
12359.0,7195
29479.0,5471
14927.0,8329
375.0,7052
2087.0,7827
7223.0,5454
39751.0,0
38895.0,8319
20063.0,5782
32047.0,5765
6367.0,5339
18351.0,5309
24344.0,6950
3800.0,0
1232.0,7277
10648.0,5335
2944.0,8373
8936.0,5980
40608.0,5326
9792.0,0
15784.0,0
34616.0,5305
19208.0,5274
11504.0,6690
8080.0,5653
25200.0,7387
14072.0,7937
23488.0,6615
30336.0,5003
21776.0,0
14928.0,8284
4656.0,5313
2088.0,7738
26912.0,8308
7224.0,5326
13216.0,7477
22632.0,5261
28624.0,0
39752.0,0
35472.0,6633
20064.0,5596
17496.0,4917
16640.0,5240
29480.0,4944
20920.0,5922
27768.0,0
36328.0,6966
26056.0,7848
376.0,6872
32904.0,5930
5512.0,4977
38896.0,8333
31192.0,5275
33760.0,0
18352.0,4998
6368.0,5043
38040.0,7872
37184.0,7412
32048.0,5601
12360.0,7026
14073.0,7874
35473.0,6686
40609.0,6244
4657.0,6241
21777.0,0
9793.0,0
34617.0,6235
24345.0,6917
28625.0,6225
15785.0,0
39753.0,0
38897.0,8503
20921.0,5899
11505.0,6593
2945.0,8380
14929.0,8339
19209.0,5540
3801.0,0
36329.0,7050
7225.0,5573
32905.0,6016
1233.0,7386
8081.0,5596
31193.0,5543
29481.0,5854
33761.0,0
8937.0,5925
16641.0,6205
26057.0,7821
13217.0,7381
17497.0,5838
22633.0,6215
26913.0,8326
6369.0,5706
20065.0,5570
30337.0,5678
18353.0,5662
5513.0,5883
32049.0,5686
38041.0,8003
23489.0,6556
10649.0,6250
37185.0,7509
12361.0,6957
2089.0,7878
27769.0,0
25201.0,7329
377.0,6966
2946.0,7947
9794.0,0
33762.0,0
35474.0,6525
30338.0,5173
11506.0,6568
31194.0,5230
29482.0,5385
3802.0,0
14930.0,8053
8938.0,5947
15786.0,0
8082.0,5576
378.0,6799
28626.0,5727
5514.0,5409
16642.0,5700
32906.0,5904
4658.0,5743
22634.0,5714
21778.0,0
34618.0,5739
13218.0,7321
14074.0,7710
24346.0,6901
17498.0,5369
26914.0,8049
2090.0,7561
23490.0,6534
18354.0,5159
20922.0,5913
26058.0,7663
38042.0,7659
40610.0,5751
36330.0,6894
10650.0,5755
38898.0,8045
19210.0,5244
25202.0,7281
7226.0,5266
6370.0,5198
1234.0,7178
39754.0,0
20066.0,5548
37186.0,7274
32050.0,5535
27770.0,0
12362.0,6941
28627.0,5336
4659.0,5410
33763.0,0
30339.0,5018
17499.0,5142
11507.0,6455
3803.0,0
5515.0,5232
8939.0,5665
9795.0,0
6371.0,5059
35475.0,6414
2947.0,8233
379.0,6711
34619.0,5343
29483.0,5157
22635.0,5328
21779.0,0
23491.0,6430
15787.0,0
14075.0,7906
24347.0,6847
1235.0,7211
27771.0,0
20923.0,5775
14931.0,8389
19211.0,5121
36331.0,6828
40611.0,5351
7227.0,5023
16643.0,5321
12363.0,6882
10651.0,5418
31195.0,5102
2091.0,7721
38043.0,7850
26059.0,7861
18355.0,5016
32907.0,5757
38899.0,8365
20067.0,5447
13219.0,7390
39755.0,0
26915.0,8372
25203.0,7353
32051.0,5428
37187.0,7334
8083.0,5336
15788.0,0
8940.0,5546
11508.0,6278
5516.0,5281
35476.0,6236
20924.0,5523
28628.0,0
30340.0,5059
33764.0,0
24348.0,6561
40612.0,5791
4660.0,5782
3804.0,0
38900.0,7937
34620.0,5780
36332.0,6550
9796.0,0
29484.0,5260
2092.0,7340
16644.0,5730
14932.0,7951
22636.0,5747
2948.0,7995
38044.0,7449
23492.0,6250
19212.0,4968
31196.0,4963
20068.0,5218
14076.0,7505
10652.0,5794
27772.0,0
37188.0,6967
32908.0,5506
6372.0,5087
21780.0,0
7228.0,4993
26060.0,7458
380.0,6484
25204.0,6976
26916.0,7942
13220.0,7019
12364.0,6597
18356.0,5055
39756.0,0
32052.0,5196
17500.0,5241
8084.0,5236
1236.0,6858
24349.0,6170
35477.0,5788
28629.0,5162
20925.0,5008
34621.0,5168
22637.0,5155
2949.0,7199
38901.0,7267
8941.0,5024
29485.0,4796
27773.0,0
40613.0,5174
33765.0,0
14933.0,7288
4661.0,5189
36333.0,6154
23493.0,5807
3805.0,0
15789.0,0
26917.0,7276
18357.0,4687
30341.0,4684
9797.0,0
37189.0,6521
10653.0,5195
20069.0,4754
16645.0,5145
26061.0,6903
38045.0,6892
14077.0,6952
5517.0,4826
31197.0,4603
13221.0,6578
21781.0,0
2093.0,6823
8085.0,4771
25205.0,6535
7229.0,4636
32909.0,4985
12365.0,6210
32053.0,4734
6373.0,4714
19213.0,4610
11509.0,5843
1237.0,6455
17501.0,4797
381.0,6088
39757.0,0
28630.0,0
22638.0,5317
8942.0,6565
9798.0,0
24350.0,7466
16646.0,5316
27774.0,0
40614.0,5322
36334.0,7472
21782.0,0
11510.0,7206
34622.0,5320
26918.0,8545
3806.0,0
23494.0,7148
25206.0,7800
29486.0,5283
30342.0,5561
33766.0,0
2950.0,8604
4662.0,5350
26062.0,8169
35478.0,7154
38902.0,8554
15790.0,0
31198.0,5878
1238.0,7709
10654.0,5351
5518.0,5326
14078.0,8241
14934.0,8535
20070.0,6188
20926.0,6507
6374.0,5612
7230.0,5929
18358.0,5562
19214.0,5872
38046.0,8181
37190.0,7812
17502.0,5285
39758.0,0
382.0,7385
2094.0,8077
32910.0,6514
12366.0,7523
32054.0,6194
8086.0,6246
13222.0,7871
22639.0,5255
2951.0,8742
40615.0,5319
34623.0,5297
14079.0,8297
8943.0,6242
23495.0,6876
26063.0,8202
36335.0,7311
24351.0,7285
10655.0,5328
30343.0,5203
25207.0,7744
35479.0,6897
21783.0,0
20927.0,6169
28631.0,0
29487.0,5037
15791.0,0
3807.0,0
20071.0,5843
5519.0,5072
1239.0,7635
9799.0,0
27775.0,0
4663.0,5306
6375.0,5256
14935.0,8651
26919.0,8675
19215.0,5522
11511.0,6953
31199.0,5530
39759.0,0
13223.0,7835
383.0,7176
37191.0,7770
16647.0,5234
8087.0,5910
33767.0,0
2095.0,8093
7231.0,5582
18359.0,5200
32911.0,6186
38047.0,8230
17503.0,5020
12367.0,7376
38903.0,8706
32055.0,5856
23496.0,11415
21784.0,0
29488.0,9045
10656.0,9275
8944.0,10003
9800.0,0
39760.0,0
33768.0,0
40616.0,9196
2952.0,13530
24352.0,11924
3808.0,0
22640.0,9107
38048.0,13102
15792.0,0
25208.0,12454
35480.0,11472
28632.0,9137
30344.0,9038
4664.0,9245
6376.0,9095
14936.0,13490
20928.0,9993
11512.0,11595
34624.0,9167
26920.0,13566
7232.0,9255
17504.0,8983
8088.0,9566
31200.0,9274
14080.0,13236
12368.0,12139
